"299020523","640 41ST ST","N N R & H A","2011","SW","01","12/05/2010","$.00","$13.86","$1.39","$7.68","$.00","$22.93"
"299020529","652 41ST ST","N N R & H A","2010","RE","02","06/05/2010","$3.73","$.00","$.37","$2.27","$.00","$6.37"
"299020529","652 41ST ST","N N R & H A","2010","SW","02","06/05/2010","$.00","$20.60","$2.06","$11.42","$.00","$34.08"
"299020540","655 40TH ST","N N R & H A","2007","SW","01","12/05/2006","$.00","$26.10","$2.61","$25.96","$.00","$54.67"
"299020540","655 40TH ST","N N R & H A","2007","SW","02","06/05/2007","$.00","$26.10","$2.61","$22.30","$.00","$51.01"
"299020540","655 40TH ST","N N R & H A","2006","SW","01","12/05/2005","$.00","$24.00","$2.40","$26.51","$.00","$52.91"
"299020540","655 40TH ST","N N R & H A","2006","SW","02","06/05/2006","$.00","$24.00","$2.40","$22.91","$.00","$49.31"
"299020540","655 40TH ST","N N R & H A","2005","SW","02","06/05/2005","$.00","$18.60","$1.86","$19.61","$.00","$40.07"
"299020541","653 40TH ST","N N R & H A","2007","SW","01","12/05/2006","$.00","$26.10","$2.61","$25.96","$.00","$54.67"
"299020541","653 40TH ST","N N R & H A","2007","SW","02","06/05/2007","$.00","$26.10","$2.61","$22.30","$.00","$51.01"
"299020541","653 40TH ST","N N R & H A","2006","SW","01","12/05/2005","$.00","$24.00","$2.40","$26.51","$.00","$52.91"
"299020541","653 40TH ST","N N R & H A","2006","SW","02","06/05/2006","$.00","$24.00","$2.40","$22.91","$.00","$49.31"
"299020541","653 40TH ST","N N R & H A","2005","SW","02","06/05/2005","$.00","$18.60","$1.86","$19.61","$.00","$40.07"
"299020543","651 40TH ST","N N R & H A","2016","SW","01","12/05/2015","$.00","$64.50","$6.45","$.00","$.00","$70.95"
"299020543","651 40TH ST","N N R & H A","2016","SW","02","06/05/2016","$.00","$64.50","$.00","$.00","$.00","$64.50"
"299020543","651 40TH ST","N N R & H A","2015","SW","02","06/05/2015","$.00","$58.50","$5.85","$3.47","$.00","$67.82"
"299020543","651 40TH ST","N N R & H A","2014","RE","02","06/05/2014","$1.61","$.00","$.16","$.27","$.00","$2.04"
"299020543","651 40TH ST","N N R & H A","2014","SW","02","06/05/2014","$.00","$42.17","$4.22","$7.14","$.00","$53.53"
"299020543","651 40TH ST","N N R & H A","2013","LIEN","L01","03/16/2013","$.00","$356.65","$35.67","$111.14","$.00","$503.46"
"299020550","635 40TH ST","N N R & H A","2007","SW","01","12/05/2006","$.00","$26.10","$2.61","$25.96","$.00","$54.67"
"299020550","635 40TH ST","N N R & H A","2007","SW","02","06/05/2007","$.00","$26.10","$2.61","$22.30","$.00","$51.01"
"299020550","635 40TH ST","N N R & H A","2006","SW","01","12/05/2005","$.00","$24.00","$2.40","$26.51","$.00","$52.91"
"299020550","635 40TH ST","N N R & H A","2006","SW","02","06/05/2006","$.00","$24.00","$2.40","$22.91","$.00","$49.31"
"299020614","624 40TH ST","N N R & H A","2009","RE","01","12/05/2008","$64.13","$.00","$6.41","$49.65","$.00","$120.19"
"299020614","624 40TH ST","N N R & H A","2009","SW","01","12/05/2008","$.00","$19.53","$1.95","$15.12","$.00","$36.60"
"299020617","630 40TH ST","N N R & H A","2014","RE","02","06/05/2014","$.22","$.00","$.02","$.04","$.00","$.28"
"299020618","632 40TH ST","N N R & H A","2016","SW","01","12/05/2015","$.00","$64.50","$6.45","$.00","$.00","$70.95"
"299020618","632 40TH ST","N N R & H A","2016","SW","02","06/05/2016","$.00","$64.50","$.00","$.00","$.00","$64.50"
"299020618","632 40TH ST","N N R & H A","2015","SW","01","12/05/2014","$.00","$58.50","$5.85","$6.66","$.00","$71.01"
"299020618","632 40TH ST","N N R & H A","2015","SW","02","06/05/2015","$.00","$58.50","$5.85","$3.47","$.00","$67.82"
"299020618","632 40TH ST","N N R & H A","2014","SW","02","06/05/2014","$.00","$48.00","$4.80","$8.13","$.00","$60.93"
"299040103","3910 HINES AVE","N N R & H A","2010","RE","02","06/05/2010","$60.14","$.00","$6.01","$36.66","$.00","$102.81"
"299040104","3908 HINES AVE","N N R & H A","2016","SW","01","12/05/2015","$.00","$16.12","$1.61","$.00","$.00","$17.73"
"299040104","3908 HINES AVE","N N R & H A","2016","SW","02","06/05/2016","$.00","$16.13","$.00","$.00","$.00","$16.13"
"299040104","3908 HINES AVE","N N R & H A","2015","RE","02","06/05/2015","$44.60","$.00","$4.46","$2.65","$.00","$51.71"
"299040110","554 40TH ST","N N R & H A","2010","RE","02","06/05/2010","$.01","$.00","$.00","$.01","$.00","$.02"
"300020201","1000 36TH ST","N N R & H A","2016","SW","02","06/05/2016","$.00","$1,548.00","$.00","$.00","$.00","$1,548.00"
"300020203","3415 ORCUTT AVE","CITY OF NEWPORT NEWS SCHOOL BOARD","2016","SW","02","06/05/2016","$.00","$1,193.25","$.00","$.00","$.00","$1,193.25"
"300020204","900 36TH ST","N N R & H A","2016","SW","02","06/05/2016","$.00","$1,425.45","$.00","$.00","$.00","$1,425.45"
"300020306","1002 37TH ST","N N R & H A","2016","SW","01","12/05/2015","$.00","$64.50","$6.45","$.00","$.00","$70.95"
"300020306","1002 37TH ST","N N R & H A","2016","SW","02","06/05/2016","$.00","$64.50","$.00","$.00","$.00","$64.50"
"300020306","1002 37TH ST","N N R & H A","2003","RE","02","06/05/2003","$68.67","$.00","$6.87","$94.79","$.00","$170.33"
"300020308","1006 37TH ST","N N R & H A","2016","SW","02","06/05/2016","$.00","$64.50","$.00","$.00","$.00","$64.50"
